country_or_region,province_or_state,state_and_country,date,daily_new_cases,running_total_cases,running_total_cases_prev_day,daily_new_deaths,running_total_deaths,running_total_deaths_prev_day,data_source,lat,long,first_case_state_rank,first_case_country_rank,hundred_case_state_rank,hundred_case_country_rank,country_code_2,country_code_3,country_population_2018,country_median_age,country_running_agg
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-22,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-23,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-24,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-25,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-26,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-27,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-28,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-29,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-30,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-01-31,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-01,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-02,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-03,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-04,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-05,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-06,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-07,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-08,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-09,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-10,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-11,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-12,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-13,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-14,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-15,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-16,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-17,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-18,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-19,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-20,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-21,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-22,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-23,0.0,0,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,0
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-24,1.0,1,0.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-25,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-26,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-27,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-28,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-02-29,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-01,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-02,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-03,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-04,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-05,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-06,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-07,0.0,1,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,1
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-08,3.0,4,1.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,4
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-09,0.0,4,4.0,0.0,0,0.0,JHU,33.0,65.0,,,,,AF,AFG,37172386.0,18.9,4
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-10,1.0,5,4.0,0.0,0,0.0,JHU,33.0,65.0,1.0,1.0,,,AF,AFG,37172386.0,18.9,5
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-11,2.0,7,5.0,0.0,0,0.0,JHU,33.0,65.0,2.0,2.0,,,AF,AFG,37172386.0,18.9,7
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-12,0.0,7,7.0,0.0,0,0.0,JHU,33.0,65.0,3.0,3.0,,,AF,AFG,37172386.0,18.9,7
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-13,0.0,7,7.0,0.0,0,0.0,JHU,33.0,65.0,4.0,4.0,,,AF,AFG,37172386.0,18.9,7
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-14,4.0,11,7.0,0.0,0,0.0,JHU,33.0,65.0,5.0,5.0,,,AF,AFG,37172386.0,18.9,11
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-15,5.0,16,11.0,0.0,0,0.0,JHU,33.0,65.0,6.0,6.0,,,AF,AFG,37172386.0,18.9,16
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-16,5.0,21,16.0,0.0,0,0.0,JHU,33.0,65.0,7.0,7.0,,,AF,AFG,37172386.0,18.9,21
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-17,1.0,22,21.0,0.0,0,0.0,JHU,33.0,65.0,8.0,8.0,,,AF,AFG,37172386.0,18.9,22
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-18,0.0,22,22.0,0.0,0,0.0,JHU,33.0,65.0,9.0,9.0,,,AF,AFG,37172386.0,18.9,22
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-19,0.0,22,22.0,0.0,0,0.0,JHU,33.0,65.0,10.0,10.0,,,AF,AFG,37172386.0,18.9,22
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-20,2.0,24,22.0,0.0,0,0.0,JHU,33.0,65.0,11.0,11.0,,,AF,AFG,37172386.0,18.9,24
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-21,0.0,24,24.0,0.0,0,0.0,JHU,33.0,65.0,12.0,12.0,,,AF,AFG,37172386.0,18.9,24
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-22,16.0,40,24.0,1.0,1,0.0,JHU,33.0,65.0,13.0,13.0,,,AF,AFG,37172386.0,18.9,40
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-23,0.0,40,40.0,0.0,1,1.0,JHU,33.0,65.0,14.0,14.0,,,AF,AFG,37172386.0,18.9,40
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-24,34.0,74,40.0,0.0,1,1.0,JHU,33.0,65.0,15.0,15.0,,,AF,AFG,37172386.0,18.9,74
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-25,10.0,84,74.0,1.0,2,1.0,JHU,33.0,65.0,16.0,16.0,,,AF,AFG,37172386.0,18.9,84
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-26,10.0,94,84.0,2.0,4,2.0,JHU,33.0,65.0,17.0,17.0,,,AF,AFG,37172386.0,18.9,94
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-27,16.0,110,94.0,0.0,4,4.0,JHU,33.0,65.0,18.0,18.0,1.0,1.0,AF,AFG,37172386.0,18.9,110
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-28,0.0,110,110.0,0.0,4,4.0,JHU,33.0,65.0,19.0,19.0,2.0,2.0,AF,AFG,37172386.0,18.9,110
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-29,10.0,120,110.0,0.0,4,4.0,JHU,33.0,65.0,20.0,20.0,3.0,3.0,AF,AFG,37172386.0,18.9,120
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-30,50.0,170,120.0,0.0,4,4.0,JHU,33.0,65.0,21.0,21.0,4.0,4.0,AF,AFG,37172386.0,18.9,170
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-03-31,4.0,174,170.0,0.0,4,4.0,JHU,33.0,65.0,22.0,22.0,5.0,5.0,AF,AFG,37172386.0,18.9,174
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-01,63.0,237,174.0,0.0,4,4.0,JHU,33.0,65.0,23.0,23.0,6.0,6.0,AF,AFG,37172386.0,18.9,237
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-02,36.0,273,237.0,2.0,6,4.0,JHU,33.0,65.0,24.0,24.0,7.0,7.0,AF,AFG,37172386.0,18.9,273
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-03,8.0,281,273.0,0.0,6,6.0,JHU,33.0,65.0,25.0,25.0,8.0,8.0,AF,AFG,37172386.0,18.9,281
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-04,18.0,299,281.0,1.0,7,6.0,JHU,33.0,65.0,26.0,26.0,9.0,9.0,AF,AFG,37172386.0,18.9,299
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-05,50.0,349,299.0,0.0,7,7.0,JHU,33.0,65.0,27.0,27.0,10.0,10.0,AF,AFG,37172386.0,18.9,349
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-06,18.0,367,349.0,4.0,11,7.0,JHU,33.0,65.0,28.0,28.0,11.0,11.0,AF,AFG,37172386.0,18.9,367
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-07,56.0,423,367.0,3.0,14,11.0,JHU,33.0,65.0,29.0,29.0,12.0,12.0,AF,AFG,37172386.0,18.9,423
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-08,21.0,444,423.0,0.0,14,14.0,JHU,33.0,65.0,30.0,30.0,13.0,13.0,AF,AFG,37172386.0,18.9,444
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-09,40.0,484,444.0,1.0,15,14.0,JHU,33.0,65.0,31.0,31.0,14.0,14.0,AF,AFG,37172386.0,18.9,484
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-10,37.0,521,484.0,0.0,15,15.0,JHU,33.0,65.0,32.0,32.0,15.0,15.0,AF,AFG,37172386.0,18.9,521
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-11,34.0,555,521.0,3.0,18,15.0,JHU,33.0,65.0,33.0,33.0,16.0,16.0,AF,AFG,37172386.0,18.9,555
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-12,52.0,607,555.0,0.0,18,18.0,JHU,33.0,65.0,34.0,34.0,17.0,17.0,AF,AFG,37172386.0,18.9,607
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-13,58.0,665,607.0,3.0,21,18.0,JHU,33.0,65.0,35.0,35.0,18.0,18.0,AF,AFG,37172386.0,18.9,665
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-14,49.0,714,665.0,2.0,23,21.0,JHU,33.0,65.0,36.0,36.0,19.0,19.0,AF,AFG,37172386.0,18.9,714
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-15,70.0,784,714.0,2.0,25,23.0,JHU,33.0,65.0,37.0,37.0,20.0,20.0,AF,AFG,37172386.0,18.9,784
Afghanistan,Not Provided,Not Provided-Afghanistan,2020-04-16,56.0,840,784.0,5.0,30,25.0,JHU,33.0,65.0,38.0,38.0,21.0,21.0,AF,AFG,37172386.0,18.9,840
Albania,Not Provided,Not Provided-Albania,2020-01-22,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-01-23,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-01-24,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-01-25,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-01-26,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-01-27,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-01-28,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-01-29,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-01-30,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-01-31,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-01,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-02,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-03,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-04,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-05,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-06,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-07,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-08,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-09,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-10,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-11,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-12,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-13,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-14,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-15,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-16,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-17,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-18,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-19,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-20,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-21,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-22,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-23,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-24,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-25,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-26,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-27,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-28,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-02-29,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-03-01,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-03-02,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-03-03,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-03-04,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-03-05,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-03-06,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-03-07,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-03-08,0.0,0,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,0
Albania,Not Provided,Not Provided-Albania,2020-03-09,2.0,2,0.0,0.0,0,0.0,JHU,41.1533,20.1683,,,,,AL,ALB,2866376.0,32.9,2
Albania,Not Provided,Not Provided-Albania,2020-03-10,8.0,10,2.0,0.0,0,0.0,JHU,41.1533,20.1683,1.0,1.0,,,AL,ALB,2866376.0,32.9,10
Albania,Not Provided,Not Provided-Albania,2020-03-11,2.0,12,10.0,1.0,1,0.0,JHU,41.1533,20.1683,2.0,2.0,,,AL,ALB,2866376.0,32.9,12
Albania,Not Provided,Not Provided-Albania,2020-03-12,11.0,23,12.0,0.0,1,1.0,JHU,41.1533,20.1683,3.0,3.0,,,AL,ALB,2866376.0,32.9,23
Albania,Not Provided,Not Provided-Albania,2020-03-13,10.0,33,23.0,0.0,1,1.0,JHU,41.1533,20.1683,4.0,4.0,,,AL,ALB,2866376.0,32.9,33
Albania,Not Provided,Not Provided-Albania,2020-03-14,5.0,38,33.0,0.0,1,1.0,JHU,41.1533,20.1683,5.0,5.0,,,AL,ALB,2866376.0,32.9,38
Albania,Not Provided,Not Provided-Albania,2020-03-15,4.0,42,38.0,0.0,1,1.0,JHU,41.1533,20.1683,6.0,6.0,,,AL,ALB,2866376.0,32.9,42
Albania,Not Provided,Not Provided-Albania,2020-03-16,9.0,51,42.0,0.0,1,1.0,JHU,41.1533,20.1683,7.0,7.0,,,AL,ALB,2866376.0,32.9,51
Albania,Not Provided,Not Provided-Albania,2020-03-17,4.0,55,51.0,0.0,1,1.0,JHU,41.1533,20.1683,8.0,8.0,,,AL,ALB,2866376.0,32.9,55
Albania,Not Provided,Not Provided-Albania,2020-03-18,4.0,59,55.0,1.0,2,1.0,JHU,41.1533,20.1683,9.0,9.0,,,AL,ALB,2866376.0,32.9,59
Albania,Not Provided,Not Provided-Albania,2020-03-19,5.0,64,59.0,0.0,2,2.0,JHU,41.1533,20.1683,10.0,10.0,,,AL,ALB,2866376.0,32.9,64
Albania,Not Provided,Not Provided-Albania,2020-03-20,6.0,70,64.0,0.0,2,2.0,JHU,41.1533,20.1683,11.0,11.0,,,AL,ALB,2866376.0,32.9,70
Albania,Not Provided,Not Provided-Albania,2020-03-21,6.0,76,70.0,0.0,2,2.0,JHU,41.1533,20.1683,12.0,12.0,,,AL,ALB,2866376.0,32.9,76
Albania,Not Provided,Not Provided-Albania,2020-03-22,13.0,89,76.0,0.0,2,2.0,JHU,41.1533,20.1683,13.0,13.0,,,AL,ALB,2866376.0,32.9,89
Albania,Not Provided,Not Provided-Albania,2020-03-23,15.0,104,89.0,2.0,4,2.0,JHU,41.1533,20.1683,14.0,14.0,1.0,1.0,AL,ALB,2866376.0,32.9,104
Albania,Not Provided,Not Provided-Albania,2020-03-24,19.0,123,104.0,1.0,5,4.0,JHU,41.1533,20.1683,15.0,15.0,2.0,2.0,AL,ALB,2866376.0,32.9,123
Albania,Not Provided,Not Provided-Albania,2020-03-25,23.0,146,123.0,0.0,5,5.0,JHU,41.1533,20.1683,16.0,16.0,3.0,3.0,AL,ALB,2866376.0,32.9,146
Albania,Not Provided,Not Provided-Albania,2020-03-26,28.0,174,146.0,1.0,6,5.0,JHU,41.1533,20.1683,17.0,17.0,4.0,4.0,AL,ALB,2866376.0,32.9,174
Albania,Not Provided,Not Provided-Albania,2020-03-27,12.0,186,174.0,2.0,8,6.0,JHU,41.1533,20.1683,18.0,18.0,5.0,5.0,AL,ALB,2866376.0,32.9,186
Albania,Not Provided,Not Provided-Albania,2020-03-28,11.0,197,186.0,2.0,10,8.0,JHU,41.1533,20.1683,19.0,19.0,6.0,6.0,AL,ALB,2866376.0,32.9,197
Albania,Not Provided,Not Provided-Albania,2020-03-29,15.0,212,197.0,0.0,10,10.0,JHU,41.1533,20.1683,20.0,20.0,7.0,7.0,AL,ALB,2866376.0,32.9,212
